Latitude,Longitude,Rainfall_mm
30.9167,70.0833,338
30.9167,70.25,277
30.9167,70.4167,239
30.9167,70.5833,216
30.9167,70.75,205
30.9167,70.9167,196
30.9167,71.0833,190
30.9167,71.25,185
30.9167,71.4167,179
30.9167,71.5833,178
30.9167,71.75,180
30.9167,71.9167,188
30.9167,72.0833,198
30.9167,72.25,216
30.9167,72.4167,244
30.9167,72.5833,290
30.9167,72.75,340
30.9167,72.9167,361
30.9167,73.0833,349
30.9167,73.25,337
30.9167,73.4167,327
30.9167,73.5833,326
30.9167,73.75,332
30.9167,73.9167,341
30.9167,74.0833,357
30.9167,74.25,382
30.9167,74.4167,417
30.9167,74.5833,476
30.9167,74.75,526
30.9167,74.9167,544
30.9167,75.0833,553
30.9167,75.25,563
30.9167,75.4167,579
30.9167,75.5833,606
30.9167,75.75,651
30.9167,75.9167,710
30.9167,76.0833,773
30.9167,76.25,826
30.9167,76.4167,883
30.9167,76.5833,979
30.9167,76.75,1107
30.9167,76.9167,1294
30.9167,77.0833,1425
30.9167,77.25,1419
30.9167,77.4167,1391
30.9167,77.5833,1411
30.9167,77.75,1464
30.9167,77.9167,1498
30.9167,78.0833,1509
30.9167,78.25,1515
30.9167,78.4167,1500
30.9167,78.5833,1364
30.9167,78.75,1268
30.9167,78.9167,945
30.9167,79.0833,885
30.9167,79.25,697
30.9167,79.4167,781
30.9167,79.5833,638
30.9167,79.75,679
30.9167,79.9167,708
30.9167,80.0833,677
30.9167,80.25,689
30.9167,80.4167,651
30.9167,80.5833,600
30.9167,80.75,545
30.9167,80.9167,498
30.9167,81.0833,461
30.9167,81.25,440
30.9167,81.4167,378
30.9167,81.5833,318
30.9167,81.75,299
30.9167,81.9167,263
30.9167,82.0833,244
30.9167,82.25,233
30.9167,82.4167,214
30.9167,82.5833,198
30.9167,82.75,187
30.9167,82.9167,176
30.9167,83.0833,167
30.9167,83.25,163
30.9167,83.4167,153
30.9167,83.5833,150
30.9167,83.75,142
30.9167,83.9167,137
30.9167,84.0833,148
30.9167,84.25,143
30.9167,84.4167,138
30.9167,84.5833,143
30.9167,84.75,138
30.9167,84.9167,135
30.9167,85.0833,144
30.9167,85.25,147
30.9167,85.4167,156
30.9167,85.5833,159
30.9167,85.75,161
30.9167,85.9167,162
30.9167,86.0833,169
30.9167,86.25,168
30.9167,86.4167,189
30.9167,86.5833,201
30.9167,86.75,188
30.9167,86.9167,215
30.9167,87.0833,234
30.9167,87.25,233
30.9167,87.4167,246
30.9167,87.5833,271
30.9167,87.75,276
30.9167,87.9167,298
30.9167,88.0833,311
30.9167,88.25,332
30.9167,88.4167,337
30.9167,88.5833,349
30.9167,88.75,366
30.9167,88.9167,367
30.9167,89.0833,373
30.9167,89.25,394
30.9167,89.4167,404
30.9167,89.5833,410
30.9167,89.75,412
30.9167,89.9167,411
30.9167,90.0833,408
30.9167,90.25,414
30.9167,90.4167,415
30.9167,90.5833,412
30.9167,90.75,416
30.9167,90.9167,416
30.9167,91.0833,419
30.9167,91.25,426
30.9167,91.4167,442
30.9167,91.5833,442
30.9167,91.75,454
30.9167,91.9167,466
30.9167,92.0833,486
30.9167,92.25,503
30.9167,92.4167,532
30.9167,92.5833,547
30.9167,92.75,578
30.9167,92.9167,609
30.9167,93.0833,632
30.9167,93.25,661
30.9167,93.4167,679
30.9167,93.5833,688
30.9167,93.75,690
30.9167,93.9167,691
30.9167,94.0833,691
30.9167,94.25,691
30.9167,94.4167,696
30.9167,94.5833,672
30.9167,94.75,643
30.9167,94.9167,660
30.9167,95.0833,652
30.9167,95.25,644
30.9167,95.4167,634
30.9167,95.5833,617
30.9167,95.75,617
30.9167,95.9167,620
30.9167,96.0833,616
30.9167,96.25,603
30.9167,96.4167,605
30.9167,96.5833,622
30.9167,96.75,619
30.9167,96.9167,607
30.75,68.0833,254
30.75,68.25,228
30.75,68.4167,212
30.75,68.5833,210
30.75,68.75,218
30.75,68.9167,229
30.75,69.0833,246
30.75,69.25,265
30.75,69.4167,284
30.75,69.5833,302
30.75,69.75,303
30.75,69.9167,312
30.75,70.0833,350
30.75,70.25,269
30.75,70.4167,240
30.75,70.5833,214
30.75,70.75,199
30.75,70.9167,192
30.75,71.0833,185
30.75,71.25,181
30.75,71.4167,174
30.75,71.5833,173
30.75,71.75,175
30.75,71.9167,182
30.75,72.0833,191
30.75,72.25,204
30.75,72.4167,230
30.75,72.5833,265
30.75,72.75,305
30.75,72.9167,321
30.75,73.0833,316
30.75,73.25,306
30.75,73.4167,302
30.75,73.5833,306
30.75,73.75,314
30.75,73.9167,325
30.75,74.0833,345
30.75,74.25,372
30.75,74.4167,404
30.75,74.5833,450
30.75,74.75,486
30.75,74.9167,499
30.75,75.0833,510
30.75,75.25,526
30.75,75.4167,555
30.75,75.5833,595
30.75,75.75,637
30.75,75.9167,686
30.75,76.0833,737
30.75,76.25,786
30.75,76.4167,832
30.75,76.5833,898
30.75,76.75,1008
30.75,76.9167,1168
30.75,77.0833,1365
30.75,77.25,1467
30.75,77.4167,1516
30.75,77.5833,1566
30.75,77.75,1688
30.75,77.9167,1694
30.75,78.0833,1743
30.75,78.25,1719
30.75,78.4167,1638
30.75,78.5833,1679
30.75,78.75,1551
30.75,78.9167,1343
30.75,79.0833,1197
30.75,79.25,976
30.75,79.4167,1174
30.75,79.5833,1153
30.75,79.75,977
30.75,79.9167,1080
30.75,80.0833,849
30.75,80.25,676
30.75,80.4167,686
30.75,80.5833,668
30.75,80.75,641
30.75,80.9167,575
30.75,81.0833,507
30.75,81.25,499
30.75,81.4167,458
30.75,81.5833,417
30.75,81.75,353
30.75,81.9167,323
30.75,82.0833,288
30.75,82.25,252
30.75,82.4167,238
30.75,82.5833,220
30.75,82.75,204
30.75,82.9167,198
30.75,83.0833,188
30.75,83.25,175
30.75,83.4167,163
30.75,83.5833,162
30.75,83.75,153
30.75,83.9167,147
30.75,84.0833,144
30.75,84.25,152
30.75,84.4167,155
30.75,84.5833,147
30.75,84.75,149
30.75,84.9167,154
30.75,85.0833,151
30.75,85.25,151
30.75,85.4167,149
30.75,85.5833,154
30.75,85.75,165
30.75,85.9167,162
30.75,86.0833,169
30.75,86.25,173
30.75,86.4167,172
30.75,86.5833,202
30.75,86.75,185
30.75,86.9167,185
30.75,87.0833,218
30.75,87.25,221
30.75,87.4167,237
30.75,87.5833,247
30.75,87.75,253
30.75,87.9167,281
30.75,88.0833,301
30.75,88.25,325
30.75,88.4167,320
30.75,88.5833,299
30.75,88.75,365
30.75,88.9167,367
30.75,89.0833,370
30.75,89.25,366
30.75,89.4167,366
30.75,89.5833,371
30.75,89.75,385
30.75,89.9167,390
30.75,90.0833,394
30.75,90.25,406
30.75,90.4167,413
30.75,90.5833,411
30.75,90.75,412
30.75,90.9167,411
30.75,91.0833,413
30.75,91.25,421
30.75,91.4167,438
30.75,91.5833,434
30.75,91.75,457
30.75,91.9167,469
30.75,92.0833,482
30.75,92.25,500
30.75,92.4167,519
30.75,92.5833,546
30.75,92.75,577
30.75,92.9167,608
30.75,93.0833,637
30.75,93.25,663
30.75,93.4167,682
30.75,93.5833,683
30.75,93.75,688
30.75,93.9167,692
30.75,94.0833,696
30.75,94.25,686
30.75,94.4167,676
30.75,94.5833,678
30.75,94.75,664
30.75,94.9167,653
30.75,95.0833,650
30.75,95.25,642
30.75,95.4167,634
30.75,95.5833,622
30.75,95.75,614
30.75,95.9167,617
30.75,96.0833,619
30.75,96.25,621
30.75,96.4167,610
30.75,96.5833,621
30.75,96.75,596
30.75,96.9167,605
30.5833,68.0833,258
30.5833,68.25,245
30.5833,68.4167,233
30.5833,68.5833,226
30.5833,68.75,227
30.5833,68.9167,237
30.5833,69.0833,246
30.5833,69.25,260
30.5833,69.4167,275
30.5833,69.5833,287
30.5833,69.75,294
30.5833,69.9167,299
30.5833,70.0833,311
30.5833,70.25,264
30.5833,70.4167,244
30.5833,70.5833,211
30.5833,70.75,198
30.5833,70.9167,188
30.5833,71.0833,180
30.5833,71.25,172
30.5833,71.4167,169
30.5833,71.5833,168
30.5833,71.75,168
30.5833,71.9167,174
30.5833,72.0833,183
30.5833,72.25,196
30.5833,72.4167,216
30.5833,72.5833,241
30.5833,72.75,268
30.5833,72.9167,279
30.5833,73.0833,278
30.5833,73.25,276
30.5833,73.4167,277
30.5833,73.5833,282
30.5833,73.75,295
30.5833,73.9167,313
30.5833,74.0833,335
30.5833,74.25,362
30.5833,74.4167,389
30.5833,74.5833,419
30.5833,74.75,440
30.5833,74.9167,449
30.5833,75.0833,461
30.5833,75.25,487
30.5833,75.4167,529
30.5833,75.5833,576
30.5833,75.75,614
30.5833,75.9167,651
30.5833,76.0833,697
30.5833,76.25,745
30.5833,76.4167,793
30.5833,76.5833,852
30.5833,76.75,939
30.5833,76.9167,1074
30.5833,77.0833,1253
30.5833,77.25,1468
30.5833,77.4167,1659
30.5833,77.5833,1795
30.5833,77.75,1928
30.5833,77.9167,1990
30.5833,78.0833,2002
30.5833,78.25,1911
30.5833,78.4167,1809
30.5833,78.5833,1759
30.5833,78.75,1797
30.5833,78.9167,1878
30.5833,79.0833,1603
30.5833,79.25,1686
30.5833,79.4167,1559
30.5833,79.5833,1687
30.5833,79.75,1488
30.5833,79.9167,970
30.5833,80.0833,819
30.5833,80.25,719
30.5833,80.4167,659
30.5833,80.5833,636
30.5833,80.75,647
30.5833,80.9167,634
30.5833,81.0833,598
30.5833,81.25,538
30.5833,81.4167,491
30.5833,81.5833,457
30.5833,81.75,401
30.5833,81.9167,340
30.5833,82.0833,313
30.5833,82.25,305
30.5833,82.4167,271
30.5833,82.5833,255
30.5833,82.75,234
30.5833,82.9167,214
30.5833,83.0833,203
30.5833,83.25,195
30.5833,83.4167,180
30.5833,83.5833,172
30.5833,83.75,166
30.5833,83.9167,158
30.5833,84.0833,153
30.5833,84.25,154
30.5833,84.4167,157
30.5833,84.5833,145
30.5833,84.75,150
30.5833,84.9167,154
30.5833,85.0833,155
30.5833,85.25,154
30.5833,85.4167,163
30.5833,85.5833,163
30.5833,85.75,164
30.5833,85.9167,164
30.5833,86.0833,165
30.5833,86.25,180
30.5833,86.4167,160
30.5833,86.5833,195
30.5833,86.75,195
30.5833,86.9167,194
30.5833,87.0833,213
30.5833,87.25,214
30.5833,87.4167,231
30.5833,87.5833,249
30.5833,87.75,245
30.5833,87.9167,255
30.5833,88.0833,266
30.5833,88.25,279
30.5833,88.4167,286
30.5833,88.5833,334
30.5833,88.75,343
30.5833,88.9167,351
30.5833,89.0833,351
30.5833,89.25,347
30.5833,89.4167,349
30.5833,89.5833,356
30.5833,89.75,370
30.5833,89.9167,375
30.5833,90.0833,386
30.5833,90.25,397
30.5833,90.4167,402
30.5833,90.5833,398
30.5833,90.75,396
30.5833,90.9167,399
30.5833,91.0833,411
30.5833,91.25,418
30.5833,91.4167,421
30.5833,91.5833,428
30.5833,91.75,442
30.5833,91.9167,459
30.5833,92.0833,478
30.5833,92.25,494
30.5833,92.4167,514
30.5833,92.5833,541
30.5833,92.75,568
30.5833,92.9167,598
30.5833,93.0833,625
30.5833,93.25,646
30.5833,93.4167,665
30.5833,93.5833,672
30.5833,93.75,677
30.5833,93.9167,677
30.5833,94.0833,678
30.5833,94.25,681
30.5833,94.4167,683
30.5833,94.5833,681
30.5833,94.75,681
30.5833,94.9167,679
30.5833,95.0833,685
30.5833,95.25,672
30.5833,95.4167,659
30.5833,95.5833,648
30.5833,95.75,630
30.5833,95.9167,629
30.5833,96.0833,623
30.5833,96.25,631
30.5833,96.4167,618
30.5833,96.5833,602
30.5833,96.75,616
30.5833,96.9167,609
30.4167,68.0833,263
30.4167,68.25,248
30.4167,68.4167,235
30.4167,68.5833,232
30.4167,68.75,234
30.4167,68.9167,244
30.4167,69.0833,251
30.4167,69.25,261
30.4167,69.4167,273
30.4167,69.5833,287
30.4167,69.75,300
30.4167,69.9167,308
30.4167,70.0833,317
30.4167,70.25,277
30.4167,70.4167,244
30.4167,70.5833,209
30.4167,70.75,197
30.4167,70.9167,184
30.4167,71.0833,173
30.4167,71.25,167
30.4167,71.4167,163
30.4167,71.5833,161
30.4167,71.75,165
30.4167,71.9167,168
30.4167,72.0833,176
30.4167,72.25,187
30.4167,72.4167,203
30.4167,72.5833,219
30.4167,72.75,235
30.4167,72.9167,245
30.4167,73.0833,248
30.4167,73.25,247
30.4167,73.4167,252
30.4167,73.5833,263
30.4167,73.75,282
30.4167,73.9167,304
30.4167,74.0833,329
30.4167,74.25,353
30.4167,74.4167,378
30.4167,74.5833,400
30.4167,74.75,409
30.4167,74.9167,408
30.4167,75.0833,416
30.4167,75.25,451
30.4167,75.4167,505
30.4167,75.5833,557
30.4167,75.75,588
30.4167,75.9167,614
30.4167,76.0833,650
30.4167,76.25,701
30.4167,76.4167,760
30.4167,76.5833,816
30.4167,76.75,884
30.4167,76.9167,988
30.4167,77.0833,1135
30.4167,77.25,1351
30.4167,77.4167,1606
30.4167,77.5833,1796
30.4167,77.75,1864
30.4167,77.9167,2044
30.4167,78.0833,2187
30.4167,78.25,2149
30.4167,78.4167,1773
30.4167,78.5833,1633
30.4167,78.75,1704
30.4167,78.9167,1586
30.4167,79.0833,1406
30.4167,79.25,1583
30.4167,79.4167,1629
30.4167,79.5833,1855
30.4167,79.75,1367
30.4167,79.9167,977
30.4167,80.0833,1051
30.4167,80.25,951
30.4167,80.4167,881
30.4167,80.5833,730
30.4167,80.75,647
30.4167,80.9167,643
30.4167,81.0833,717
30.4167,81.25,518
30.4167,81.4167,441
30.4167,81.5833,464
30.4167,81.75,409
30.4167,81.9167,369
30.4167,82.0833,347
30.4167,82.25,333
30.4167,82.4167,318
30.4167,82.5833,301
30.4167,82.75,282
30.4167,82.9167,263
30.4167,83.0833,235
30.4167,83.25,229
30.4167,83.4167,220
30.4167,83.5833,198
30.4167,83.75,180
30.4167,83.9167,171
30.4167,84.0833,166
30.4167,84.25,161
30.4167,84.4167,167
30.4167,84.5833,152
30.4167,84.75,147
30.4167,84.9167,152
30.4167,85.0833,158
30.4167,85.25,159
30.4167,85.4167,165
30.4167,85.5833,168
30.4167,85.75,166
30.4167,85.9167,172
30.4167,86.0833,167
30.4167,86.25,164
30.4167,86.4167,177
30.4167,86.5833,190
30.4167,86.75,195
30.4167,86.9167,202
30.4167,87.0833,201
30.4167,87.25,207
30.4167,87.4167,207
30.4167,87.5833,213
30.4167,87.75,227
30.4167,87.9167,238
30.4167,88.0833,256
30.4167,88.25,265
30.4167,88.4167,290
30.4167,88.5833,326
30.4167,88.75,304
30.4167,88.9167,325
30.4167,89.0833,340
30.4167,89.25,340
30.4167,89.4167,334
30.4167,89.5833,344
30.4167,89.75,352
30.4167,89.9167,361
30.4167,90.0833,371
30.4167,90.25,371
30.4167,90.4167,365
30.4167,90.5833,365
30.4167,90.75,386
30.4167,90.9167,406
30.4167,91.0833,409
30.4167,91.25,407
30.4167,91.4167,415
30.4167,91.5833,424
30.4167,91.75,433
30.4167,91.9167,446
30.4167,92.0833,464
30.4167,92.25,485
30.4167,92.4167,507
30.4167,92.5833,530
30.4167,92.75,557
30.4167,92.9167,583
30.4167,93.0833,611
30.4167,93.25,633
30.4167,93.4167,649
30.4167,93.5833,658
30.4167,93.75,658
30.4167,93.9167,655
30.4167,94.0833,654
30.4167,94.25,663
30.4167,94.4167,667
30.4167,94.5833,673
30.4167,94.75,676
30.4167,94.9167,677
30.4167,95.0833,674
30.4167,95.25,670
30.4167,95.4167,664
30.4167,95.5833,661
30.4167,95.75,656
30.4167,95.9167,646
30.4167,96.0833,640
30.4167,96.25,627
30.4167,96.4167,623
30.4167,96.5833,619
30.4167,96.75,622
30.4167,96.9167,631
30.25,68.0833,263
30.25,68.25,254
30.25,68.4167,250
30.25,68.5833,250
30.25,68.75,248
30.25,68.9167,252
30.25,69.0833,254
30.25,69.25,264
30.25,69.4167,275
30.25,69.5833,291
30.25,69.75,310
30.25,69.9167,307
30.25,70.0833,332
30.25,70.25,267
30.25,70.4167,241
30.25,70.5833,207
30.25,70.75,193
30.25,70.9167,181
30.25,71.0833,169
30.25,71.25,163
30.25,71.4167,157
30.25,71.5833,155
30.25,71.75,158
30.25,71.9167,163
30.25,72.0833,171
30.25,72.25,177
30.25,72.4167,188
30.25,72.5833,199
30.25,72.75,211
30.25,72.9167,219
30.25,73.0833,225
30.25,73.25,227
30.25,73.4167,232
30.25,73.5833,248
30.25,73.75,268
30.25,73.9167,291
30.25,74.0833,316
30.25,74.25,343
30.25,74.4167,369
30.25,74.5833,387
30.25,74.75,390
30.25,74.9167,387
30.25,75.0833,394
30.25,75.25,430
30.25,75.4167,477
30.25,75.5833,522
30.25,75.75,549
30.25,75.9167,570
30.25,76.0833,597
30.25,76.25,641
30.25,76.4167,701
30.25,76.5833,756
30.25,76.75,816
30.25,76.9167,897
30.25,77.0833,1007
30.25,77.25,1168
30.25,77.4167,1418
30.25,77.5833,1578
30.25,77.75,1709
30.25,77.9167,1894
30.25,78.0833,1871
30.25,78.25,2068
30.25,78.4167,1894
30.25,78.5833,1560
30.25,78.75,1332
30.25,78.9167,1344
30.25,79.0833,1538
30.25,79.25,1320
30.25,79.4167,1685
30.25,79.5833,1985
30.25,79.75,1508
30.25,79.9167,1244
30.25,80.0833,1201
30.25,80.25,1431
30.25,80.4167,966
30.25,80.5833,1124
30.25,80.75,896
30.25,80.9167,785
30.25,81.0833,741
30.25,81.25,705
30.25,81.4167,548
30.25,81.5833,530
30.25,81.75,476
30.25,81.9167,420
30.25,82.0833,389
30.25,82.25,350
30.25,82.4167,346
30.25,82.5833,327
30.25,82.75,312
30.25,82.9167,299
30.25,83.0833,273
30.25,83.25,257
30.25,83.4167,245
30.25,83.5833,231
30.25,83.75,211
30.25,83.9167,192
30.25,84.0833,176
30.25,84.25,177
30.25,84.4167,173
30.25,84.5833,171
30.25,84.75,163
30.25,84.9167,154
30.25,85.0833,159
30.25,85.25,157
30.25,85.4167,158
30.25,85.5833,160
30.25,85.75,160
30.25,85.9167,172
30.25,86.0833,162
30.25,86.25,155
30.25,86.4167,200
30.25,86.5833,174
30.25,86.75,184
30.25,86.9167,193
30.25,87.0833,190
30.25,87.25,197
30.25,87.4167,214
30.25,87.5833,227
30.25,87.75,237
30.25,87.9167,249
30.25,88.0833,271
30.25,88.25,251
30.25,88.4167,258
30.25,88.5833,306
30.25,88.75,280
30.25,88.9167,292
30.25,89.0833,312
30.25,89.25,314
30.25,89.4167,304
30.25,89.5833,315
30.25,89.75,315
30.25,89.9167,331
30.25,90.0833,340
30.25,90.25,329
30.25,90.4167,341
30.25,90.5833,369
30.25,90.75,384
30.25,90.9167,382
30.25,91.0833,392
30.25,91.25,402
30.25,91.4167,408
30.25,91.5833,412
30.25,91.75,423
30.25,91.9167,437
30.25,92.0833,451
30.25,92.25,470
30.25,92.4167,491
30.25,92.5833,513
30.25,92.75,539
30.25,92.9167,563
30.25,93.0833,579
30.25,93.25,612
30.25,93.4167,622
30.25,93.5833,631
30.25,93.75,643
30.25,93.9167,648
30.25,94.0833,659
30.25,94.25,655
30.25,94.4167,660
30.25,94.5833,664
30.25,94.75,691
30.25,94.9167,715
30.25,95.0833,681
30.25,95.25,671
30.25,95.4167,683
30.25,95.5833,662
30.25,95.75,677
30.25,95.9167,655
30.25,96.0833,647
30.25,96.25,639
30.25,96.4167,635
30.25,96.5833,629
30.25,96.75,629
30.25,96.9167,625
30.0833,68.0833,291
30.0833,68.25,268
30.0833,68.4167,261
30.0833,68.5833,264
30.0833,68.75,259
30.0833,68.9167,256
30.0833,69.0833,255
30.0833,69.25,264
30.0833,69.4167,275
30.0833,69.5833,299
30.0833,69.75,301
30.0833,69.9167,300
30.0833,70.0833,321
30.0833,70.25,258
30.0833,70.4167,228
30.0833,70.5833,208
30.0833,70.75,191
30.0833,70.9167,177
30.0833,71.0833,163
30.0833,71.25,154
30.0833,71.4167,150
30.0833,71.5833,149
30.0833,71.75,152
30.0833,71.9167,156
30.0833,72.0833,161
30.0833,72.25,168
30.0833,72.4167,177
30.0833,72.5833,186
30.0833,72.75,197
30.0833,72.9167,205
30.0833,73.0833,207
30.0833,73.25,214
30.0833,73.4167,221
30.0833,73.5833,236
30.0833,73.75,253
30.0833,73.9167,276
30.0833,74.0833,301
30.0833,74.25,328
30.0833,74.4167,351
30.0833,74.5833,370
30.0833,74.75,375
30.0833,74.9167,383
30.0833,75.0833,399
30.0833,75.25,423
30.0833,75.4167,454
30.0833,75.5833,484
30.0833,75.75,506
30.0833,75.9167,524
30.0833,76.0833,539
30.0833,76.25,569
30.0833,76.4167,615
30.0833,76.5833,676
30.0833,76.75,739
30.0833,76.9167,813
30.0833,77.0833,905
30.0833,77.25,1027
30.0833,77.4167,1209
30.0833,77.5833,1328
30.0833,77.75,1338
30.0833,77.9167,1396
30.0833,78.0833,1660
30.0833,78.25,1645
30.0833,78.4167,1803
30.0833,78.5833,1665
30.0833,78.75,1666
30.0833,78.9167,1630
30.0833,79.0833,1923
30.0833,79.25,1825
30.0833,79.4167,1756
30.0833,79.5833,1815
30.0833,79.75,1943
30.0833,79.9167,1897
30.0833,80.0833,1825
30.0833,80.25,1786
30.0833,80.4167,1436
30.0833,80.5833,1456
30.0833,80.75,1225
30.0833,80.9167,959
30.0833,81.0833,724
30.0833,81.25,698
30.0833,81.4167,689
30.0833,81.5833,686
30.0833,81.75,618
30.0833,81.9167,513
30.0833,82.0833,470
30.0833,82.25,392
30.0833,82.4167,370
30.0833,82.5833,345
30.0833,82.75,333
30.0833,82.9167,323
30.0833,83.0833,309
30.0833,83.25,295
30.0833,83.4167,273
30.0833,83.5833,247
30.0833,83.75,243
30.0833,83.9167,234
30.0833,84.0833,209
30.0833,84.25,189
30.0833,84.4167,181
30.0833,84.5833,184
30.0833,84.75,168
30.0833,84.9167,162
30.0833,85.0833,164
30.0833,85.25,159
30.0833,85.4167,156
30.0833,85.5833,166
30.0833,85.75,160
30.0833,85.9167,164
30.0833,86.0833,168
30.0833,86.25,158
30.0833,86.4167,195
30.0833,86.5833,178
30.0833,86.75,174
30.0833,86.9167,180
30.0833,87.0833,193
30.0833,87.25,189
30.0833,87.4167,216
30.0833,87.5833,239
30.0833,87.75,229
30.0833,87.9167,223
30.0833,88.0833,245
30.0833,88.25,250
30.0833,88.4167,268
30.0833,88.5833,269
30.0833,88.75,309
30.0833,88.9167,302
30.0833,89.0833,307
30.0833,89.25,299
30.0833,89.4167,287
30.0833,89.5833,301
30.0833,89.75,303
30.0833,89.9167,315
30.0833,90.0833,306
30.0833,90.25,321
30.0833,90.4167,361
30.0833,90.5833,366
30.0833,90.75,364
30.0833,90.9167,369
30.0833,91.0833,377
30.0833,91.25,388
30.0833,91.4167,392
30.0833,91.5833,400
30.0833,91.75,404
30.0833,91.9167,418
30.0833,92.0833,426
30.0833,92.25,446
30.0833,92.4167,468
30.0833,92.5833,489
30.0833,92.75,512
30.0833,92.9167,518
30.0833,93.0833,543
30.0833,93.25,581
30.0833,93.4167,589
30.0833,93.5833,601
30.0833,93.75,623
30.0833,93.9167,622
30.0833,94.0833,630
30.0833,94.25,644
30.0833,94.4167,646
30.0833,94.5833,653
30.0833,94.75,659
30.0833,94.9167,694
30.0833,95.0833,745
30.0833,95.25,709
30.0833,95.4167,684
30.0833,95.5833,720
30.0833,95.75,688
30.0833,95.9167,667
30.0833,96.0833,664
30.0833,96.25,649
30.0833,96.4167,641
30.0833,96.5833,636
30.0833,96.75,635
30.0833,96.9167,629
29.9167,68.0833,270
29.9167,68.25,280
29.9167,68.4167,270
29.9167,68.5833,266
29.9167,68.75,259
29.9167,68.9167,260
29.9167,69.0833,263
29.9167,69.25,273
29.9167,69.4167,284
29.9167,69.5833,283
29.9167,69.75,296
29.9167,69.9167,314
29.9167,70.0833,292
29.9167,70.25,248
29.9167,70.4167,229
29.9167,70.5833,209
29.9167,70.75,190
29.9167,70.9167,173
29.9167,71.0833,159
29.9167,71.25,148
29.9167,71.4167,142
