Latitude,Longitude,Tmax_C
26.4167,76.25,23.33
26.4167,76.4167,23.11
26.4167,76.5833,23.1
26.4167,76.75,23.3
26.4167,76.9167,23.3
26.4167,77.0833,23.66
26.4167,77.25,23.81
26.4167,77.4167,23.56
26.4167,77.5833,22.9
26.4167,77.75,22.44
26.4167,77.9167,22.33
26.4167,78.0833,22.51
26.4167,78.25,22.63
26.4167,78.4167,22.49
26.4167,78.5833,22.65
26.4167,78.75,23.06
26.4167,78.9167,23.15
26.4167,79.0833,23.2
26.4167,79.25,23.1
26.4167,79.4167,23.03
26.4167,79.5833,22.88
26.4167,79.75,22.82
26.4167,79.9167,22.92
26.4167,80.0833,22.93
26.4167,80.25,23.13
26.4167,80.4167,22.96
26.4167,80.5833,22.77
26.4167,80.75,22.78
26.4167,80.9167,22.72
26.4167,81.0833,22.73
26.4167,81.25,22.72
26.4167,81.4167,22.74
26.4167,81.5833,22.57
26.4167,81.75,22.55
26.4167,81.9167,22.46
26.4167,82.0833,22.4
26.4167,82.25,22.41
26.4167,82.4167,22.28
26.4167,82.5833,22.09
26.4167,82.75,22.04
26.4167,82.9167,22.11
26.4167,83.0833,22.1
26.4167,83.25,22.12
26.4167,83.4167,22.06
26.4167,83.5833,22.07
26.4167,83.75,22.23
26.4167,83.9167,22.31
26.4167,84.0833,22.34
26.4167,84.25,22.43
26.4167,84.4167,22.55
26.4167,84.5833,22.72
26.4167,84.75,22.72
26.4167,84.9167,22.63
26.4167,85.0833,22.51
26.4167,85.25,22.34
26.4167,85.4167,22.38
26.4167,85.5833,22.41
26.4167,85.75,22.46
26.4167,85.9167,22.45
26.4167,86.0833,22.49
26.4167,86.25,22.7
26.4167,86.4167,22.95
26.4167,86.5833,23.31
26.4167,86.75,23.57
26.4167,86.9167,23.76
26.4167,87.0833,23.79
26.4167,87.25,24.1
26.4167,87.4167,24.18
26.4167,87.5833,24.35
26.4167,87.75,24.48
26.4167,87.9167,24.32
26.4167,88.0833,24.22
26.4167,88.25,24.01
26.4167,88.4167,23.85
26.4167,88.5833,23.76
26.4167,88.75,23.78
26.4167,88.9167,23.83
26.4167,89.0833,23.89
26.4167,89.25,23.93
26.4167,89.4167,23.92
26.4167,89.5833,24.07
26.4167,89.75,24.16
26.4167,89.9167,24.36
26.4167,90.0833,24.38
26.4167,90.25,24.31
26.4167,90.4167,24.25
26.4167,90.5833,23.93
26.4167,90.75,23.92
26.4167,90.9167,23.76
26.4167,91.0833,23.63
26.4167,91.25,23.45
26.4167,91.4167,23.16
26.4167,91.5833,23.11
26.4167,91.75,23.08
26.4167,91.9167,23.14
26.4167,92.0833,23.58
26.4167,92.25,23.46
26.4167,92.4167,23.39
26.4167,92.5833,23.33
26.4167,92.75,23.31
26.4167,92.9167,22.9
26.4167,93.0833,21.46
26.4167,93.25,20.45
26.4167,93.4167,20.57
26.4167,93.5833,20.68
26.4167,93.75,22.46
26.4167,93.9167,23.5
26.4167,94.0833,23.71
26.4167,94.25,22.25
26.4167,94.4167,20.77
26.4167,94.5833,20.07
26.4167,94.75,19.38
26.4167,94.9167,19.68
26.4167,95.0833,15.4
26.4167,95.25,17.24
26.4167,95.4167,18.66
26.4167,95.5833,20.21
26.4167,95.75,18.44
26.4167,95.9167,21.17
26.4167,96.0833,22.43
26.4167,96.25,22.05
26.4167,96.4167,21.72
26.4167,96.5833,22.29
26.4167,96.75,22.11
26.4167,96.9167,21.4
26.25,68.0833,23.44
26.25,68.25,23.28
26.25,68.4167,23.69
26.25,68.5833,23.6
26.25,68.75,24.34
26.25,68.9167,24.42
26.25,69.0833,25.06
26.25,69.25,25.84
26.25,69.4167,26.05
26.25,69.5833,26.05
26.25,69.75,26.12
26.25,69.9167,26.24
26.25,70.0833,26.37
26.25,70.25,26.33
26.25,70.4167,26.22
26.25,70.5833,26.15
26.25,70.75,25.95
26.25,70.9167,25.63
26.25,71.0833,25.51
26.25,71.25,25.66
26.25,71.4167,25.52
26.25,71.5833,25.33
26.25,71.75,25.48
26.25,71.9167,25.51
26.25,72.0833,25.49
26.25,72.25,25.46
26.25,72.4167,25.54
26.25,72.5833,25.66
26.25,72.75,25.61
26.25,72.9167,24.8
26.25,73.0833,25.02
26.25,73.25,25.69
26.25,73.4167,25.54
26.25,73.5833,25.34
26.25,73.75,24.44
26.25,73.9167,24.79
26.25,74.0833,24.77
26.25,74.25,24.12
26.25,74.4167,24.07
26.25,74.5833,23.93
26.25,74.75,24.28
26.25,74.9167,24.47
26.25,75.0833,24.47
26.25,75.25,24.44
26.25,75.4167,24.04
26.25,75.5833,24.08
26.25,75.75,23.76
26.25,75.9167,23.95
26.25,76.0833,23.71
26.25,76.25,23.56
26.25,76.4167,23.21
26.25,76.5833,23.38
26.25,76.75,23.35
26.25,76.9167,23.9
26.25,77.0833,24.04
26.25,77.25,23.75
26.25,77.4167,23.05
26.25,77.5833,22.86
26.25,77.75,23.1
26.25,77.9167,23.3
26.25,78.0833,23.07
26.25,78.25,22.89
26.25,78.4167,22.82
26.25,78.5833,23.03
26.25,78.75,23.08
26.25,78.9167,22.92
26.25,79.0833,23.23
26.25,79.25,22.73
26.25,79.4167,22.91
26.25,79.5833,23.27
26.25,79.75,23.0
26.25,79.9167,23.11
26.25,80.0833,22.9
26.25,80.25,23.02
26.25,80.4167,23.0
26.25,80.5833,22.96
26.25,80.75,22.92
26.25,80.9167,22.84
26.25,81.0833,22.77
26.25,81.25,22.76
26.25,81.4167,22.66
26.25,81.5833,22.66
26.25,81.75,22.67
26.25,81.9167,22.56
26.25,82.0833,22.43
26.25,82.25,22.4
26.25,82.4167,22.36
26.25,82.5833,22.3
26.25,82.75,22.19
26.25,82.9167,22.26
26.25,83.0833,22.31
26.25,83.25,22.34
26.25,83.4167,22.32
26.25,83.5833,22.3
26.25,83.75,22.37
26.25,83.9167,22.34
26.25,84.0833,22.39
26.25,84.25,22.46
26.25,84.4167,22.5
26.25,84.5833,22.51
26.25,84.75,22.66
26.25,84.9167,22.62
26.25,85.0833,22.49
26.25,85.25,22.44
26.25,85.4167,22.36
26.25,85.5833,22.37
26.25,85.75,22.51
26.25,85.9167,22.59
26.25,86.0833,22.63
26.25,86.25,22.75
26.25,86.4167,22.93
26.25,86.5833,23.13
26.25,86.75,23.23
26.25,86.9167,23.5
26.25,87.0833,23.64
26.25,87.25,23.86
26.25,87.4167,23.93
26.25,87.5833,24.01
26.25,87.75,24.19
26.25,87.9167,24.34
26.25,88.0833,24.19
26.25,88.25,23.92
26.25,88.4167,23.8
26.25,88.5833,23.74
26.25,88.75,23.69
26.25,88.9167,23.84
26.25,89.0833,23.94
26.25,89.25,23.92
26.25,89.4167,23.85
26.25,89.5833,23.94
26.25,89.75,24.06
26.25,89.9167,24.04
26.25,90.0833,24.02
26.25,90.25,24.22
26.25,90.4167,24.18
26.25,90.5833,23.88
26.25,90.75,23.97
26.25,90.9167,23.82
26.25,91.0833,23.67
26.25,91.25,23.66
26.25,91.4167,23.57
26.25,91.5833,23.25
26.25,91.75,23.09
26.25,91.9167,22.86
26.25,92.0833,23.38
26.25,92.25,23.48
26.25,92.4167,23.43
26.25,92.5833,23.35
26.25,92.75,23.14
26.25,92.9167,21.93
26.25,93.0833,22.93
26.25,93.25,21.26
26.25,93.4167,19.41
26.25,93.5833,19.58
26.25,93.75,22.46
26.25,93.9167,23.63
26.25,94.0833,22.78
26.25,94.25,21.2
26.25,94.4167,19.79
26.25,94.5833,18.86
26.25,94.75,16.82
26.25,94.9167,15.4
26.25,95.0833,15.53
26.25,95.25,15.2
26.25,95.4167,18.54
26.25,95.5833,20.82
26.25,95.75,22.5
26.25,95.9167,22.07
26.25,96.0833,22.92
26.25,96.25,22.59
26.25,96.4167,21.61
26.25,96.5833,22.4
26.25,96.75,22.29
26.25,96.9167,21.62
26.0833,68.0833,24.63
26.0833,68.25,23.7
26.0833,68.4167,23.35
26.0833,68.5833,23.58
26.0833,68.75,23.77
26.0833,68.9167,24.24
26.0833,69.0833,24.28
26.0833,69.25,25.28
26.0833,69.4167,26.4
26.0833,69.5833,26.5
26.0833,69.75,26.54
26.0833,69.9167,26.57
26.0833,70.0833,26.67
26.0833,70.25,26.71
26.0833,70.4167,26.6
26.0833,70.5833,26.43
26.0833,70.75,26.1
26.0833,70.9167,25.92
26.0833,71.0833,25.7
26.0833,71.25,25.83
26.0833,71.4167,25.91
26.0833,71.5833,25.88
26.0833,71.75,25.92
26.0833,71.9167,25.94
26.0833,72.0833,25.98
26.0833,72.25,26.0
26.0833,72.4167,26.02
26.0833,72.5833,26.04
26.0833,72.75,26.0
26.0833,72.9167,25.92
26.0833,73.0833,25.82
26.0833,73.25,25.86
26.0833,73.4167,25.75
26.0833,73.5833,25.49
26.0833,73.75,25.05
26.0833,73.9167,25.14
26.0833,74.0833,24.48
26.0833,74.25,23.66
26.0833,74.4167,23.61
26.0833,74.5833,24.06
26.0833,74.75,24.28
26.0833,74.9167,24.46
26.0833,75.0833,24.28
26.0833,75.25,24.24
26.0833,75.4167,23.78
26.0833,75.5833,23.88
26.0833,75.75,23.37
26.0833,75.9167,23.47
26.0833,76.0833,23.36
26.0833,76.25,23.41
26.0833,76.4167,23.23
26.0833,76.5833,23.64
26.0833,76.75,23.96
26.0833,76.9167,24.12
26.0833,77.0833,23.89
26.0833,77.25,23.66
26.0833,77.4167,23.94
26.0833,77.5833,23.93
26.0833,77.75,23.63
26.0833,77.9167,23.52
26.0833,78.0833,23.11
26.0833,78.25,23.02
26.0833,78.4167,23.17
26.0833,78.5833,23.35
26.0833,78.75,22.91
26.0833,78.9167,23.31
26.0833,79.0833,22.93
26.0833,79.25,22.85
26.0833,79.4167,22.93
26.0833,79.5833,23.29
26.0833,79.75,23.24
26.0833,79.9167,23.34
26.0833,80.0833,23.4
26.0833,80.25,23.17
26.0833,80.4167,23.11
26.0833,80.5833,22.97
26.0833,80.75,23.01
26.0833,80.9167,22.93
26.0833,81.0833,22.88
26.0833,81.25,22.76
26.0833,81.4167,22.62
26.0833,81.5833,22.59
26.0833,81.75,22.51
26.0833,81.9167,22.49
26.0833,82.0833,22.55
26.0833,82.25,22.4
26.0833,82.4167,22.34
26.0833,82.5833,22.36
26.0833,82.75,22.36
26.0833,82.9167,22.42
26.0833,83.0833,22.44
26.0833,83.25,22.56
26.0833,83.4167,22.46
26.0833,83.5833,22.46
26.0833,83.75,22.47
26.0833,83.9167,22.52
26.0833,84.0833,22.54
26.0833,84.25,22.56
26.0833,84.4167,22.53
26.0833,84.5833,22.51
26.0833,84.75,22.52
26.0833,84.9167,22.6
26.0833,85.0833,22.47
26.0833,85.25,22.43
26.0833,85.4167,22.48
26.0833,85.5833,22.44
26.0833,85.75,22.44
26.0833,85.9167,22.63
26.0833,86.0833,22.79
26.0833,86.25,22.87
26.0833,86.4167,22.98
26.0833,86.5833,23.08
26.0833,86.75,23.24
26.0833,86.9167,23.46
26.0833,87.0833,23.56
26.0833,87.25,23.82
26.0833,87.4167,24.05
26.0833,87.5833,23.92
26.0833,87.75,23.95
26.0833,87.9167,24.12
26.0833,88.0833,23.93
26.0833,88.25,23.85
26.0833,88.4167,23.76
26.0833,88.5833,23.75
26.0833,88.75,23.73
26.0833,88.9167,23.72
26.0833,89.0833,23.9
26.0833,89.25,23.85
26.0833,89.4167,23.98
26.0833,89.5833,23.87
26.0833,89.75,24.05
26.0833,89.9167,24.1
26.0833,90.0833,24.18
26.0833,90.25,24.26
26.0833,90.4167,24.16
26.0833,90.5833,23.76
26.0833,90.75,24.11
26.0833,90.9167,23.95
26.0833,91.0833,23.69
26.0833,91.25,23.68
26.0833,91.4167,23.59
26.0833,91.5833,22.81
26.0833,91.75,21.9
26.0833,91.9167,22.24
26.0833,92.0833,22.0
26.0833,92.25,22.19
26.0833,92.4167,21.51
26.0833,92.5833,23.0
26.0833,92.75,23.5
26.0833,92.9167,23.59
26.0833,93.0833,23.81
26.0833,93.25,22.48
26.0833,93.4167,21.1
26.0833,93.5833,20.72
26.0833,93.75,23.35
26.0833,93.9167,23.81
26.0833,94.0833,21.47
26.0833,94.25,19.5
26.0833,94.4167,20.3
26.0833,94.5833,16.48
26.0833,94.75,16.16
26.0833,94.9167,17.87
26.0833,95.0833,14.68
26.0833,95.25,13.98
26.0833,95.4167,20.3
26.0833,95.5833,22.4
26.0833,95.75,24.52
26.0833,95.9167,21.97
26.0833,96.0833,21.39
26.0833,96.25,21.38
26.0833,96.4167,21.41
26.0833,96.5833,22.31
26.0833,96.75,22.21
26.0833,96.9167,20.34
25.9167,68.0833,24.52
25.9167,68.25,24.88
25.9167,68.4167,23.64
25.9167,68.5833,23.7
25.9167,68.75,23.92
25.9167,68.9167,24.63
25.9167,69.0833,24.72
25.9167,69.25,24.77
25.9167,69.4167,25.91
25.9167,69.5833,26.75
25.9167,69.75,26.79
25.9167,69.9167,26.91
25.9167,70.0833,26.91
25.9167,70.25,26.9
25.9167,70.4167,26.85
25.9167,70.5833,26.67
25.9167,70.75,26.43
25.9167,70.9167,26.23
25.9167,71.0833,26.08
25.9167,71.25,26.02
25.9167,71.4167,26.27
25.9167,71.5833,26.26
25.9167,71.75,26.25
25.9167,71.9167,26.33
25.9167,72.0833,26.39
25.9167,72.25,26.35
25.9167,72.4167,26.33
25.9167,72.5833,26.37
25.9167,72.75,26.18
25.9167,72.9167,26.08
25.9167,73.0833,26.09
25.9167,73.25,25.92
25.9167,73.4167,25.64
25.9167,73.5833,25.57
25.9167,73.75,25.4
25.9167,73.9167,24.94
25.9167,74.0833,23.56
25.9167,74.25,23.14
25.9167,74.4167,23.88
25.9167,74.5833,24.21
25.9167,74.75,24.29
25.9167,74.9167,24.37
25.9167,75.0833,24.43
25.9167,75.25,24.12
25.9167,75.4167,22.93
25.9167,75.5833,23.5
25.9167,75.75,23.71
25.9167,75.9167,23.47
25.9167,76.0833,23.45
25.9167,76.25,23.41
25.9167,76.4167,23.76
25.9167,76.5833,23.87
25.9167,76.75,24.06
25.9167,76.9167,24.47
25.9167,77.0833,23.8
25.9167,77.25,23.93
25.9167,77.4167,23.9
25.9167,77.5833,23.74
25.9167,77.75,23.59
25.9167,77.9167,23.58
25.9167,78.0833,23.15
25.9167,78.25,23.1
25.9167,78.4167,23.34
25.9167,78.5833,23.15
25.9167,78.75,23.26
25.9167,78.9167,23.22
25.9167,79.0833,22.86
25.9167,79.25,23.03
25.9167,79.4167,23.2
25.9167,79.5833,23.52
25.9167,79.75,23.62
25.9167,79.9167,23.54
25.9167,80.0833,23.6
25.9167,80.25,23.63
25.9167,80.4167,23.54
25.9167,80.5833,23.24
25.9167,80.75,23.06
25.9167,80.9167,23.11
25.9167,81.0833,22.99
25.9167,81.25,22.85
25.9167,81.4167,22.66
25.9167,81.5833,22.61
25.9167,81.75,22.59
25.9167,81.9167,22.58
25.9167,82.0833,22.49
25.9167,82.25,22.38
25.9167,82.4167,22.32
25.9167,82.5833,22.22
25.9167,82.75,22.35
25.9167,82.9167,22.42
25.9167,83.0833,22.54
25.9167,83.25,22.65
25.9167,83.4167,22.6
25.9167,83.5833,22.61
25.9167,83.75,22.59
25.9167,83.9167,22.61
25.9167,84.0833,22.58
25.9167,84.25,22.51
25.9167,84.4167,22.56
25.9167,84.5833,22.55
25.9167,84.75,22.45
25.9167,84.9167,22.37
25.9167,85.0833,22.4
25.9167,85.25,22.39
25.9167,85.4167,22.39
25.9167,85.5833,22.43
25.9167,85.75,22.62
25.9167,85.9167,22.69
25.9167,86.0833,22.86
25.9167,86.25,22.99
25.9167,86.4167,23.15
25.9167,86.5833,23.24
25.9167,86.75,23.39
25.9167,86.9167,23.54
25.9167,87.0833,23.64
25.9167,87.25,23.85
25.9167,87.4167,24.01
25.9167,87.5833,23.96
25.9167,87.75,23.94
25.9167,87.9167,24.04
25.9167,88.0833,23.91
25.9167,88.25,23.87
25.9167,88.4167,23.75
25.9167,88.5833,23.81
25.9167,88.75,23.73
25.9167,88.9167,23.75
25.9167,89.0833,23.88
25.9167,89.25,23.89
25.9167,89.4167,23.94
25.9167,89.5833,24.01
25.9167,89.75,24.34
25.9167,89.9167,24.45
25.9167,90.0833,24.19
25.9167,90.25,23.91
25.9167,90.4167,23.35
25.9167,90.5833,23.27
25.9167,90.75,23.18
25.9167,90.9167,22.71
25.9167,91.0833,23.15
25.9167,91.25,22.65
25.9167,91.4167,22.57
25.9167,91.5833,21.08
25.9167,91.75,20.44
25.9167,91.9167,19.76
25.9167,92.0833,19.3
25.9167,92.25,19.42
25.9167,92.4167,20.18
25.9167,92.5833,21.53
25.9167,92.75,23.11
25.9167,92.9167,23.67
25.9167,93.0833,23.44
25.9167,93.25,22.66
25.9167,93.4167,22.85
25.9167,93.5833,22.86
25.9167,93.75,23.66
25.9167,93.9167,23.21
25.9167,94.0833,20.08
25.9167,94.25,19.18
25.9167,94.4167,18.41
25.9167,94.5833,16.26
25.9167,94.75,17.46
25.9167,94.9167,17.37
25.9167,95.0833,13.12
25.9167,95.25,15.33
25.9167,95.4167,20.04
25.9167,95.5833,24.02
25.9167,95.75,24.53
25.9167,95.9167,23.55
25.9167,96.0833,20.04
25.9167,96.25,20.95
25.9167,96.4167,20.12
25.9167,96.5833,22.68
25.9167,96.75,21.59
25.9167,96.9167,20.53
25.75,68.0833,25.03
25.75,68.25,24.92
25.75,68.4167,24.42
25.75,68.5833,23.9
25.75,68.75,24.2
25.75,68.9167,24.8
25.75,69.0833,24.98
25.75,69.25,25.39
25.75,69.4167,25.43
25.75,69.5833,26.86
25.75,69.75,27.02
25.75,69.9167,27.1
25.75,70.0833,27.11
25.75,70.25,27.1
25.75,70.4167,26.98
25.75,70.5833,26.85
25.75,70.75,26.67
25.75,70.9167,26.48
25.75,71.0833,26.28
25.75,71.25,26.06
25.75,71.4167,26.36
25.75,71.5833,26.53
25.75,71.75,26.57
25.75,71.9167,26.7
25.75,72.0833,26.62
25.75,72.25,26.06
25.75,72.4167,25.89
25.75,72.5833,26.28
25.75,72.75,26.46
25.75,72.9167,26.39
25.75,73.0833,26.25
25.75,73.25,25.88
25.75,73.4167,25.58
25.75,73.5833,25.5
25.75,73.75,25.46
25.75,73.9167,23.74
25.75,74.0833,23.02
25.75,74.25,23.58
25.75,74.4167,24.14
25.75,74.5833,24.29
25.75,74.75,24.22
25.75,74.9167,24.13
25.75,75.0833,24.24
25.75,75.25,23.94
25.75,75.4167,23.86
25.75,75.5833,24.19
25.75,75.75,24.14
25.75,75.9167,23.9
25.75,76.0833,23.82
25.75,76.25,23.97
25.75,76.4167,24.14
25.75,76.5833,23.8
25.75,76.75,24.61
25.75,76.9167,24.86
25.75,77.0833,23.88
25.75,77.25,23.81
25.75,77.4167,23.85
25.75,77.5833,23.99
25.75,77.75,23.86
25.75,77.9167,23.66
25.75,78.0833,23.57
25.75,78.25,23.81
25.75,78.4167,23.66
25.75,78.5833,23.47
25.75,78.75,23.46
25.75,78.9167,23.12
25.75,79.0833,23.38
25.75,79.25,23.95
25.75,79.4167,23.87
25.75,79.5833,23.49
25.75,79.75,23.62
25.75,79.9167,23.53
25.75,80.0833,23.42
25.75,80.25,23.64
25.75,80.4167,23.74
25.75,80.5833,23.56
25.75,80.75,23.35
25.75,80.9167,23.23
25.75,81.0833,23.12
25.75,81.25,23.1
25.75,81.4167,22.71
25.75,81.5833,22.53
25.75,81.75,22.51
25.75,81.9167,22.38
25.75,82.0833,22.38
25.75,82.25,22.4
25.75,82.4167,22.33
25.75,82.5833,22.21
25.75,82.75,22.27
25.75,82.9167,22.39
25.75,83.0833,22.54
25.75,83.25,22.61
25.75,83.4167,22.62
25.75,83.5833,22.64
25.75,83.75,22.67
25.75,83.9167,22.73
25.75,84.0833,22.77
25.75,84.25,22.73
25.75,84.4167,22.69
25.75,84.5833,22.62
25.75,84.75,22.64
25.75,84.9167,22.45
25.75,85.0833,22.33
25.75,85.25,22.38
25.75,85.4167,22.41
25.75,85.5833,22.56
25.75,85.75,22.68
25.75,85.9167,22.8
25.75,86.0833,22.92
25.75,86.25,23.04
25.75,86.4167,23.25
25.75,86.5833,23.31
25.75,86.75,23.49
25.75,86.9167,23.62
25.75,87.0833,23.78
25.75,87.25,23.93
25.75,87.4167,24.03
25.75,87.5833,24.01
25.75,87.75,23.94
25.75,87.9167,24.0
25.75,88.0833,23.95
25.75,88.25,23.89
25.75,88.4167,23.93
25.75,88.5833,23.92
25.75,88.75,23.76
25.75,88.9167,23.89
25.75,89.0833,23.99
25.75,89.25,23.9
25.75,89.4167,23.94
25.75,89.5833,24.13
25.75,89.75,24.42
25.75,89.9167,24.48
25.75,90.0833,23.88
25.75,90.25,23.29
25.75,90.4167,22.67
25.75,90.5833,22.96
25.75,90.75,22.08
25.75,90.9167,20.73
25.75,91.0833,19.43
25.75,91.25,18.5
25.75,91.4167,18.97
25.75,91.5833,18.35
25.75,91.75,18.88
25.75,91.9167,18.43
25.75,92.0833,18.01
25.75,92.25,18.41
25.75,92.4167,18.74
25.75,92.5833,20.01
25.75,92.75,22.03
25.75,92.9167,23.09
25.75,93.0833,22.73
25.75,93.25,22.59
25.75,93.4167,22.55
25.75,93.5833,23.07
25.75,93.75,22.78
25.75,93.9167,20.45
25.75,94.0833,18.73
25.75,94.25,19.19
25.75,94.4167,16.77
25.75,94.5833,16.46
25.75,94.75,18.55
25.75,94.9167,15.99
25.75,95.0833,11.84
25.75,95.25,18.37
25.75,95.4167,23.47
25.75,95.5833,24.34
25.75,95.75,24.25
25.75,95.9167,23.88
25.75,96.0833,20.87
25.75,96.25,21.49
25.75,96.4167,23.0
25.75,96.5833,23.31
25.75,96.75,22.38
25.75,96.9167,19.92
25.5833,68.0833,25.32
25.5833,68.25,25.58
25.5833,68.4167,24.62
25.5833,68.5833,24.21
25.5833,68.75,24.5
25.5833,68.9167,25.11
25.5833,69.0833,25.42
25.5833,69.25,25.56
25.5833,69.4167,25.99
25.5833,69.5833,26.38
25.5833,69.75,26.88
25.5833,69.9167,27.26
25.5833,70.0833,27.33
25.5833,70.25,27.32
25.5833,70.4167,27.23
25.5833,70.5833,27.13
25.5833,70.75,26.95
25.5833,70.9167,26.81
25.5833,71.0833,26.71
25.5833,71.25,26.53
25.5833,71.4167,26.87
25.5833,71.5833,26.99
25.5833,71.75,27.06
25.5833,71.9167,27.02
25.5833,72.0833,26.73
25.5833,72.25,25.61
25.5833,72.4167,25.19
25.5833,72.5833,26.57
25.5833,72.75,26.58
25.5833,72.9167,26.43
25.5833,73.0833,26.37
25.5833,73.25,26.17
25.5833,73.4167,25.87
25.5833,73.5833,25.57
25.5833,73.75,24.91
25.5833,73.9167,22.96
25.5833,74.0833,23.46
25.5833,74.25,23.82
25.5833,74.4167,24.19
25.5833,74.5833,24.25
25.5833,74.75,24.42
25.5833,74.9167,24.34
25.5833,75.0833,24.48
25.5833,75.25,24.17
25.5833,75.4167,23.99
25.5833,75.5833,23.59
25.5833,75.75,23.74
25.5833,75.9167,23.86
25.5833,76.0833,24.06
25.5833,76.25,24.23
25.5833,76.4167,23.84
25.5833,76.5833,23.87
25.5833,76.75,24.41
25.5833,76.9167,25.11
25.5833,77.0833,24.16
25.5833,77.25,24.11
25.5833,77.4167,24.31
25.5833,77.5833,24.15
25.5833,77.75,24.06
25.5833,77.9167,23.99
25.5833,78.0833,24.21
25.5833,78.25,24.16
25.5833,78.4167,24.15
25.5833,78.5833,23.72
25.5833,78.75,23.33
25.5833,78.9167,23.48
25.5833,79.0833,23.78
25.5833,79.25,23.92
25.5833,79.4167,23.76
25.5833,79.5833,23.4
25.5833,79.75,23.66
25.5833,79.9167,23.72
25.5833,80.0833,23.7
25.5833,80.25,23.83
25.5833,80.4167,23.59
25.5833,80.5833,23.63
25.5833,80.75,23.56
25.5833,80.9167,23.59
25.5833,81.0833,23.38
25.5833,81.25,22.97
25.5833,81.4167,22.88
25.5833,81.5833,22.7
25.5833,81.75,22.46
25.5833,81.9167,22.39
25.5833,82.0833,22.39
25.5833,82.25,22.47
25.5833,82.4167,22.45
25.5833,82.5833,22.36
25.5833,82.75,22.25
25.5833,82.9167,22.35
25.5833,83.0833,22.48
25.5833,83.25,22.67
25.5833,83.4167,22.76
25.5833,83.5833,22.82
25.5833,83.75,22.87
25.5833,83.9167,22.94
25.5833,84.0833,23.02
25.5833,84.25,23.02
25.5833,84.4167,22.98
25.5833,84.5833,22.91
25.5833,84.75,22.88
25.5833,84.9167,22.84
25.5833,85.0833,22.84
25.5833,85.25,22.74
25.5833,85.4167,22.67
25.5833,85.5833,22.7
25.5833,85.75,22.79
25.5833,85.9167,22.86
25.5833,86.0833,22.94
25.5833,86.25,23.08
25.5833,86.4167,23.26
25.5833,86.5833,23.45
25.5833,86.75,23.75
25.5833,86.9167,23.84
25.5833,87.0833,24.0
25.5833,87.25,23.98
25.5833,87.4167,23.96
25.5833,87.5833,24.0
25.5833,87.75,23.98
25.5833,87.9167,23.89
25.5833,88.0833,23.91
25.5833,88.25,23.89
25.5833,88.4167,24.0
25.5833,88.5833,24.08
25.5833,88.75,24.08
25.5833,88.9167,24.15
25.5833,89.0833,24.25
25.5833,89.25,24.18
25.5833,89.4167,24.23
25.5833,89.5833,24.38
25.5833,89.75,24.72
25.5833,89.9167,24.5
25.5833,90.0833,23.99
25.5833,90.25,21.8
25.5833,90.4167,21.09
25.5833,90.5833,22.07
25.5833,90.75,21.88
25.5833,90.9167,20.09
25.5833,91.0833,17.88
25.5833,91.25,16.03
25.5833,91.4167,15.07
25.5833,91.5833,14.66
25.5833,91.75,15.13
25.5833,91.9167,15.66
25.5833,92.0833,17.2
25.5833,92.25,17.02
25.5833,92.4167,17.74
25.5833,92.5833,19.23
25.5833,92.75,21.2
25.5833,92.9167,22.3
25.5833,93.0833,22.3
25.5833,93.25,21.78
25.5833,93.4167,21.92
25.5833,93.5833,21.44
25.5833,93.75,19.68
25.5833,93.9167,15.51
25.5833,94.0833,13.64
25.5833,94.25,16.47
25.5833,94.4167,17.35
25.5833,94.5833,18.35
25.5833,94.75,15.92
25.5833,94.9167,17.5
25.5833,95.0833,19.18
25.5833,95.25,22.72
25.5833,95.4167,24.28
25.5833,95.5833,24.25
25.5833,95.75,24.25
25.5833,95.9167,24.13
25.5833,96.0833,23.69
25.5833,96.25,23.23
25.5833,96.4167,23.39
25.5833,96.5833,23.62
25.5833,96.75,23.54
25.5833,96.9167,20.8
25.4167,68.0833,25.62
25.4167,68.25,25.56
25.4167,68.4167,25.09
25.4167,68.5833,24.69
25.4167,68.75,24.89
25.4167,68.9167,25.23
25.4167,69.0833,25.86
25.4167,69.25,25.81
25.4167,69.4167,26.18
25.4167,69.5833,25.89
25.4167,69.75,26.78
25.4167,69.9167,27.48
25.4167,70.0833,27.56
25.4167,70.25,27.54
25.4167,70.4167,27.45
25.4167,70.5833,27.35
25.4167,70.75,27.21
25.4167,70.9167,27.07
25.4167,71.0833,27.03
25.4167,71.25,27.14
25.4167,71.4167,27.19
25.4167,71.5833,27.27
25.4167,71.75,27.39
25.4167,71.9167,27.21
25.4167,72.0833,26.29
25.4167,72.25,25.77
25.4167,72.4167,25.72
25.4167,72.5833,26.4
25.4167,72.75,26.55
25.4167,72.9167,26.32
25.4167,73.0833,25.94
25.4167,73.25,26.05
25.4167,73.4167,25.81
25.4167,73.5833,25.26
25.4167,73.75,23.32
25.4167,73.9167,22.81
25.4167,74.0833,23.61
25.4167,74.25,24.13
25.4167,74.4167,24.25
25.4167,74.5833,24.27
25.4167,74.75,24.41
25.4167,74.9167,24.34
25.4167,75.0833,24.26
25.4167,75.25,24.23
25.4167,75.4167,23.88
25.4167,75.5833,23.55
